fund_id,category,expense_ratio,true_alpha_ann,true_group,start_date,end_date,n_months,beta_true,s_true,h_true,mom_true
1780,Growth & Income,0.014144380883880408,0.0,zero_alpha,1985-01-01,1998-11-01,167,0.8458229745395341,0.2234772523736657,0.07542418336962439,-0.17012153846591707
1781,Growth & Income,0.023068427151864884,0.0,zero_alpha,1980-01-01,1999-03-01,231,1.0889161625672814,-0.3003431205962487,-0.1047110642616763,0.011413299344159683
1782,Aggressive Growth,0.013818028143888543,-0.03061862910335723,unskilled,1977-03-01,1996-08-01,234,1.2714122809923118,0.39542627033058914,-0.04786725251560446,-0.0035503469158127895
1783,Growth & Income,0.019897038344618527,0.0,zero_alpha,1983-04-01,1988-03-01,60,0.9814523951463421,-0.2387970346326155,-0.2947864537220117,-0.10381572282831712
1784,Aggressive Growth,0.013487550035807344,0.0,zero_alpha,1984-08-01,1992-11-01,100,1.135076369129815,-0.030800330902309242,0.258625444346779,0.06556908014734475
1785,Growth,0.007037394731526252,-0.032486432992067445,unskilled,1986-10-01,1996-01-01,112,1.1054116925862183,0.16919962399217234,-0.06555946118365533,0.21655533493595866
1786,Aggressive Growth,0.006061895889948963,0.0,zero_alpha,1995-02-01,2005-04-01,123,0.8591540372512501,0.28125164028525307,-0.2530179317786067,0.20716128077920817
1787,Growth,0.009164803539573958,0.0,zero_alpha,1988-05-01,1995-10-01,90,0.9539951270714349,0.10476634415117024,0.24053811940801828,0.12854963221128735
1788,Growth,0.019445360724542077,0.0,zero_alpha,1982-03-01,1995-08-01,162,0.7576183055444019,0.5497709191832204,-0.11082736260746072,-0.2343883760320443
1789,Growth,0.012472994402009895,0.0,zero_alpha,1983-02-01,2002-11-01,238,0.9192586600457547,0.35080989554806985,0.05692145834614425,-0.1803928451315679
1790,Growth,0.014082151627750509,0.0,zero_alpha,1989-06-01,2002-09-01,160,0.8560714446311414,0.33118118851605216,0.1582832764268732,0.04492536796381527
1791,Aggressive Growth,0.007037527970350965,-0.02882424526592798,unskilled,1982-11-01,1996-08-01,166,0.8895671064236547,-0.1373502254961659,0.084806866114864,0.014864743837468834
1792,Growth & Income,0.01746075199576119,-0.04273644514869327,unskilled,1982-01-01,1999-08-01,212,0.8375157452929495,0.5948419743863507,-0.4493271100998071,-0.05471197412474728
1793,Growth & Income,0.02106896420803904,0.0,zero_alpha,1977-09-01,1997-06-01,238,0.9069354787706648,-0.03076628606962789,0.1290713401955574,0.3057984796182248
1794,Growth,0.017493664880087238,0.0,zero_alpha,1990-09-01,2004-07-01,167,1.0298349029397371,0.6043856082467736,-0.03012275253302564,0.03587902297567118
1795,Growth,0.024692281636506126,0.0,zero_alpha,1993-04-01,2004-03-01,132,0.9320762134340006,0.6755487642313929,-0.07580573936066652,0.10136191117862275
1796,Growth,0.005326827830249423,-0.037292680409892046,unskilled,1977-10-01,1993-10-01,193,0.6703440203366922,0.2981641330909438,-0.031814989795044456,0.16818408214226688
1797,Growth,0.0053133965450104246,0.0,zero_alpha,1984-03-01,1989-09-01,67,0.838081915265227,0.4280032744198552,-0.3320065587882164,0.02824376745086895
1798,Growth,0.015000112062300806,-0.03755215342207239,unskilled,1978-09-01,1996-12-01,220,0.7220900971162622,-0.6007299407642172,0.02843418293236053,0.4086593251868554
1799,Growth,0.010328161177541135,0.0,zero_alpha,1976-07-01,2006-11-01,365,0.9866090338972651,0.12124939612740566,-0.28287827474186206,-0.1210558453653555
1800,Growth & Income,0.01873020810702008,0.0,zero_alpha,1976-01-01,1991-09-01,189,1.025497604608128,0.4455414099798849,-0.06716794191132626,-0.07091073848411832
1801,Growth,0.02086420307106265,0.0,zero_alpha,1980-01-01,1987-11-01,95,0.9884822332781247,0.40112756707852115,0.021252886307642133,-0.121423857742376
1802,Growth & Income,0.007048718175659994,0.0,zero_alpha,1977-07-01,2001-07-01,289,0.8318893410050918,-0.13493083452496937,0.20480741759752286,0.25439874296409554
1803,Growth & Income,0.023346764054924717,0.0,zero_alpha,1988-04-01,1996-08-01,101,0.9870280893696823,0.09656949003303157,-0.1739226319719429,0.14031288113279702
1804,Aggressive Growth,0.005598458756122022,0.0,zero_alpha,1980-06-01,1990-07-01,122,0.8794828616346687,-0.46409137630028663,0.2803174743691978,-0.061622786907788885
1805,Growth,0.018768078555889935,0.0,zero_alpha,1987-06-01,1996-04-01,107,0.779266182537462,0.2732482100431884,0.1793706507030295,-0.10958145624321707
1806,Growth,0.012690015325145782,0.0,zero_alpha,1977-05-01,2006-03-01,347,1.0612894879563395,-0.30083210030670593,-0.09588194849810722,0.22773357509039055
1807,Growth & Income,0.018348784256197646,0.0,zero_alpha,1975-06-01,2006-11-01,378,1.0727041630585656,0.45261946069689296,-0.23174985328052058,0.0742531573008289
1808,Growth,0.006952726432217931,0.0,zero_alpha,1976-02-01,1996-06-01,245,1.092334322162526,0.46568121517935224,-0.29876323644608427,0.2315626952924507
1809,Growth,0.023741606388775777,-0.023381671396083513,unskilled,1976-06-01,1998-01-01,260,0.8587477099951315,0.05140829639837535,0.044350770306627874,0.01097759738276652
1810,Growth & Income,0.02374816679680037,-0.021353764439858508,unskilled,1975-12-01,1998-04-01,269,1.1269043469039617,0.30031898261352213,-0.1574568299081628,0.09673029836503994
1811,Aggressive Growth,0.015388016283522234,0.0,zero_alpha,1984-08-01,2006-01-01,258,0.8759626623007898,0.11572531898487289,0.2298713610563431,0.06503414828660042
1812,Aggressive Growth,0.015191690681302893,0.0,zero_alpha,1983-02-01,2002-09-01,236,1.0480251982307769,0.23047709875371655,-0.1459047659656541,-0.07361670015611034
1813,Growth,0.017696163756274086,-0.024321220040020037,unskilled,1975-03-01,2006-10-01,380,0.8733631007349987,-0.11681485581078746,-0.19013419601039447,-0.0016216238213513819
1814,Growth,0.016601379010950754,0.0,zero_alpha,1980-09-01,2005-06-01,298,0.9164026754381344,0.32562315580997736,0.03672527024886273,-0.1576455016447517
1815,Growth & Income,0.015870931336550227,0.0,zero_alpha,1989-07-01,1996-10-01,88,0.5868233213916215,-0.24029630755610407,-0.14720937143188467,0.09411602355908649
1816,Growth,0.016783822977718663,0.0,zero_alpha,1978-11-01,1994-05-01,187,0.9047130178374626,-0.28748254058234546,-0.008290001326239329,0.13418731195202896
1817,Growth,0.02217260344357339,0.0,zero_alpha,1975-05-01,2006-08-01,376,0.9636634950177541,0.13951792083325204,0.18719786601170427,0.16852418001579794
1818,Growth,0.017221335591615684,0.0,zero_alpha,1986-05-01,2002-03-01,191,0.8884925573954241,0.11718918009718013,0.013445866333744833,0.11998173397565086
1819,Growth,0.008916687095934895,-0.027086302444884712,unskilled,1975-10-01,1986-03-01,126,1.213428210212771,0.23807543263793762,0.014192892140544816,0.0007684795245462839
1820,Growth,0.023278240807584165,0.0,zero_alpha,1977-03-01,2005-08-01,342,0.7756300872012085,0.007623127440917782,0.031029341781683623,0.2527955967615477
1821,Growth & Income,0.009319212371656916,0.0,zero_alpha,1980-02-01,2001-11-01,262,0.8654628144344111,0.6414229164463974,-0.34861979805707866,0.15384627315943172
1822,Growth,0.008303233895820498,-0.024592722261705134,unskilled,1975-10-01,1995-11-01,242,0.814269108502122,0.21015124734486051,0.06836754998609805,0.2282819452485657
1823,Growth,0.024941156581277227,0.0,zero_alpha,1979-02-01,1995-05-01,196,0.8654334531506793,0.22822044462905638,0.021986315345179225,0.23769300567055257
1824,Growth & Income,0.009268333889060565,0.0,zero_alpha,1985-08-01,1993-11-01,100,1.1047119594411057,0.2193084693517614,0.16857946539668417,0.00116005170396637
1825,Growth & Income,0.007001867173188148,0.0,zero_alpha,1980-09-01,1995-12-01,184,1.1717047691490445,0.4207274672370195,0.11116216022742383,0.07818191853398555
1826,Aggressive Growth,0.016240144217386013,0.0,zero_alpha,1979-06-01,1996-03-01,202,0.8448811083621587,0.3140043536211161,-0.05038972632110283,0.13618477752462166
1827,Growth & Income,0.021543874873499864,-0.03837843161668961,unskilled,1976-03-01,2006-04-01,362,0.8415488685915194,0.2805044749270698,0.19647857830213802,-0.15237126813016375
1828,Growth,0.0062150143972660435,0.0,zero_alpha,1982-08-01,1995-10-01,159,0.7764307027109127,0.3539960262163977,-0.06852613952254413,-0.14904597585681995
1829,Growth,0.014802083504365467,0.0,zero_alpha,1986-06-01,1995-05-01,108,1.1459428079778955,-0.2861536592617978,0.039431420815541,-0.17489674689926157
1830,Growth,0.006370046809139782,0.0,zero_alpha,1987-06-01,2003-11-01,198,1.1181506610374454,-0.27671191264644435,-0.07222988609587123,0.003784986722016527
1831,Growth,0.013573822357785658,-0.02779845931271302,unskilled,1975-01-01,2006-12-01,384,0.934102730001682,0.15098531367463905,0.08235156098464232,-0.029997558881739685
1832,Aggressive Growth,0.0118792025754065,-0.029338454072233254,unskilled,1976-04-01,1994-03-01,216,0.740585120553968,0.12058152932952448,-0.08529795652755243,-0.19535059424428577
1833,Growth & Income,0.007742588362661129,0.0,zero_alpha,1981-01-01,1996-03-01,183,0.7540006151815621,0.31495246101205204,0.3195103217883135,0.04240373415480164
1834,Growth,0.023620420468604318,0.0,zero_alpha,1975-08-01,1998-07-01,276,0.9755944175576889,0.17500422554587636,0.39347254744512783,0.005657162492511159
1835,Growth,0.017697739589047277,0.0,zero_alpha,1983-11-01,2006-04-01,270,1.0324006877669747,0.31546623361355264,0.16478765083720098,0.1973360255115489
1836,Growth & Income,0.021861126011564144,0.0,zero_alpha,1978-07-01,1991-07-01,157,0.6400782792468277,-0.14139881739032142,0.2982593298828057,0.3219468618698687
1837,Growth,0.0231188905836302,0.0,zero_alpha,1975-10-01,2006-11-01,374,0.9018035134193175,0.16731385739782634,-0.31784289617180944,0.0884675510621349
1838,Growth,0.02360370661976975,0.0,zero_alpha,1977-02-01,1998-01-01,252,1.1927443834336076,-0.16526418448944605,-0.29427554865499894,-0.08449457820493528
1839,Growth,0.019962292327387575,-0.041157030421075616,unskilled,1983-04-01,1989-09-01,78,0.9173736190054571,0.2667144835928502,-0.0743121133262426,0.11700865660206032
1840,Growth,0.011138966304683947,-0.032783189488290454,unskilled,1984-10-01,2000-09-01,192,1.1734457136185936,-0.29957126059083017,-0.001753806948224513,0.021395438498070955
1841,Growth,0.02157865237710707,-0.029596266705470456,unskilled,1976-10-01,2006-08-01,359,1.0473569193433525,0.25707752463521993,-0.04964148361993316,-0.01601878806722475
1842,Growth,0.015403658229641397,0.0,zero_alpha,1977-12-01,1993-06-01,187,0.7873580598746963,-0.19724984522427805,-0.33842704992659073,-0.10924016817697178
1843,Growth,0.01043307843653541,0.0,zero_alpha,1977-07-01,1997-10-01,244,0.9060993059972215,0.07411805169455114,0.22031834126472935,-0.04963300588330104
1844,Growth,0.012715476199878395,-0.037860035962974076,unskilled,1984-04-01,2005-10-01,259,0.9306958642182945,0.3937319228623123,0.4208396466713873,-0.006668651691074123
1845,Growth,0.011024470615462172,0.0,zero_alpha,1977-08-01,2001-07-01,288,0.807123264785974,0.22684499714960438,0.24619753583452453,0.14061445882481727
1846,Growth,0.014324080800060549,0.0,zero_alpha,1975-09-01,2004-03-01,343,0.8045197965783588,-0.24141505593107523,0.2071046537572943,0.09665383706117994
1847,Growth,0.020626702762418243,-0.03295652162440807,unskilled,1992-02-01,2001-01-01,108,1.176015288817784,0.0019015388264939925,0.035223921029120614,0.29383642143927435
1848,Growth,0.014697346836850669,0.0,zero_alpha,1976-03-01,1995-01-01,227,0.8033959070460572,-0.20534463136920048,-0.17859947414542743,0.12115071107697077
1849,Growth & Income,0.010357171561819629,0.0,zero_alpha,1985-12-01,2005-04-01,233,1.111765411461302,-0.2536896249012983,0.004505610527193525,0.0836442386843541
1850,Aggressive Growth,0.006748061493580615,0.0,zero_alpha,1995-02-01,2004-02-01,109,0.8845273282452475,0.19941579403349358,0.4111176073683007,-0.025934554820886118
1851,Growth,0.02211512174259198,-0.0333291939595769,unskilled,1982-08-01,2005-09-01,278,0.9461541005175241,0.3100745858900258,-0.0803976225014112,-0.13561944727700662
1852,Growth,0.013347372135526895,0.0,zero_alpha,1982-01-01,1990-02-01,98,1.0342766627357858,0.2801514801789224,-0.10099144956478832,-0.06548401627797151
1853,Growth,0.013838450907492354,0.0,zero_alpha,1976-09-01,1993-12-01,208,0.8602161990642981,0.3206567037199377,0.21146073182078276,-0.0849757994142891
1854,Growth,0.020274431404651436,0.0,zero_alpha,1982-09-01,1996-07-01,167,1.03518564702418,0.1670222872785454,0.22473721014911915,-0.36413602268977086
1855,Aggressive Growth,0.021994529917296193,0.0,zero_alpha,1982-09-01,1991-10-01,110,0.6430355450677426,0.10165244531250807,-0.17958036115496073,-0.13129476738612572
1856,Growth & Income,0.01522289815949341,0.0,zero_alpha,1979-08-01,2006-10-01,327,1.0159561082621955,-0.09826733176557859,-0.062296922647484515,0.26033146420489595
1857,Growth,0.017647356676171743,0.0,zero_alpha,1987-12-01,1999-06-01,139,0.5797204813142546,0.05998008206237529,-0.1103810991802869,0.07529003194384899
1858,Growth,0.009783134010779671,0.0,zero_alpha,1994-02-01,2005-11-01,142,0.9159729909952313,-0.1603370963315426,0.003937875812218066,-0.03647857830176446
1859,Growth,0.023701358911320528,-0.030787516043643888,unskilled,1978-01-01,2006-01-01,337,1.0781364477977737,-0.041291381781729836,0.21073733419029855,0.07977197332100312
1860,Growth,0.01635842536123484,-0.028443867101035723,unskilled,1977-05-01,2006-01-01,345,1.0433442959087564,0.19223171760951047,-0.17080550422561824,-0.2730106788594061
1861,Growth,0.01939209780990386,0.0,zero_alpha,1977-12-01,1983-10-01,71,0.7552384281557087,0.14054847811476945,0.20793296244738732,0.0623146574693636
1862,Aggressive Growth,0.007284261087051416,0.0,zero_alpha,1976-05-01,1988-10-01,150,0.7745503405859724,0.936182009473694,0.010330249784261702,0.21162383947212246
1863,Growth,0.01773841904715433,0.0,zero_alpha,1975-05-01,1999-06-01,290,0.8466991939516048,-0.16644889937625187,0.45523842726285557,0.001832607936592956
1864,Aggressive Growth,0.012378995648070663,0.0,zero_alpha,1978-08-01,2004-07-01,312,0.9779323793537201,0.1387253197920545,0.05376617687417471,-0.24579842893728523
1865,Aggressive Growth,0.014001259503569802,0.0,zero_alpha,1975-01-01,2006-12-01,384,0.6452100214934444,-0.18593302780093104,-0.029383713925853053,-0.04209108021650455
1866,Growth,0.018643240646848056,0.0,zero_alpha,1977-06-01,1997-05-01,240,0.9480164636227162,0.07305353100751229,0.10494294542319849,0.21188929924746797
1867,Growth & Income,0.020926550864168898,-0.019412629812330398,unskilled,2001-08-01,2006-09-01,62,0.9967144060700096,0.08322670447120388,-0.07742924757744202,0.05879444853465035
1868,Growth & Income,0.011987304766700634,0.0,zero_alpha,1975-06-01,2003-12-01,343,0.9075444228693524,0.3812200065582846,-0.36905462467036515,-0.19274651421903494
1869,Growth,0.022464737044692616,0.0,zero_alpha,1996-07-01,2005-10-01,112,1.0287981452079578,0.05758336519551971,-0.05810423485421961,0.3751443768775806
1870,Growth & Income,0.009379806083833903,0.0,zero_alpha,1990-11-01,1999-01-01,99,0.9835586237489305,0.12217009998596029,-0.061258721813845014,-0.16807127743676994
1871,Growth & Income,0.016257964665252363,-0.03792471883208512,unskilled,1975-12-01,1999-02-01,279,0.8687518610901657,0.06242050938194514,-0.3284634921099624,-0.016438687241982188
1872,Growth,0.008025309606694784,0.0,zero_alpha,1975-08-01,1996-11-01,256,0.6595715959610764,-0.18026293601430224,-0.024607037958898556,-0.13560790009783052
1873,Growth,0.01078499544788774,0.0,zero_alpha,1985-02-01,1991-08-01,79,0.9700119622356234,0.006974407051723142,-0.4234220449218795,-0.13540030223704017
1874,Growth,0.02290822938794519,0.0,zero_alpha,1982-08-01,1992-02-01,115,0.8070386952155033,0.07451582122904558,-0.07953736703109585,-0.04782266736027345
1875,Aggressive Growth,0.005231135521499093,0.0,zero_alpha,1978-07-01,1999-05-01,251,0.8632486062707682,0.18845647085159614,0.03871919840893446,0.11542252397691162
1876,Growth & Income,0.023312223772908938,-0.027603010125685855,unskilled,1985-09-01,1997-06-01,142,1.0218686326944628,0.3097368218062063,0.009399235427646481,0.21357971678294024
1877,Growth,0.011568040678277203,0.0,zero_alpha,1976-02-01,1999-07-01,282,1.1626000075151526,0.11135087257224272,-0.09221389457736363,-0.037925225804868956
1878,Growth,0.01891590839754168,0.0,zero_alpha,1977-01-01,1993-01-01,193,0.9442909814836986,0.10695593400466331,-0.027106080389614297,-0.13152153312773868
1879,Growth,0.006834365888683356,0.0,zero_alpha,1982-10-01,2003-08-01,251,1.0331097254668806,-0.2602032896217632,-0.16681288749556616,0.09179589749897123
1880,Aggressive Growth,0.017825429246732832,-0.03770969113071202,unskilled,1989-02-01,2006-11-01,214,0.7333280988270664,0.3049336293140878,-0.007836696115493045,0.09619453683937812
1881,Growth,0.023189225595303772,-0.03647363509477913,unskilled,1979-09-01,1994-06-01,178,0.9868285371492551,-0.003974471787510175,0.0016172813183541867,0.05605645033301755
1882,Growth,0.01610403850799966,0.0,zero_alpha,1991-08-01,2005-10-01,171,0.9410141093484256,0.3567808095574439,-0.19004999558030197,0.061360971936009895
1883,Growth,0.012242429965669517,0.0,zero_alpha,1977-11-01,2001-08-01,286,1.1343841370939272,0.4991099869635489,0.043539840101819535,0.003115033048447763
1884,Aggressive Growth,0.020871552401923878,0.0,zero_alpha,1979-06-01,1998-04-01,227,0.8689312285956865,0.12302124332674871,0.04229053101609074,0.0347226281833822
1885,Growth,0.019254508487431855,0.0,zero_alpha,1975-12-01,1996-12-01,253,0.9137543574256444,-0.08582782019147303,-0.043241982716214225,-0.007247669293535625
1886,Growth,0.00735385121843873,0.0,zero_alpha,1979-11-01,2000-05-01,247,1.1088221700699192,0.16582534672842547,0.47420940725736366,0.18053655905556834
1887,Growth,0.01831403073753273,0.0,zero_alpha,1985-09-01,1996-03-01,127,0.9361949311408025,0.2571754995046596,-0.03814047733686172,0.3542689251058816
1888,Growth,0.01829311692169759,0.0,zero_alpha,1976-08-01,2006-03-01,356,0.7836737928069096,0.09111999968831978,-0.06584684907460363,0.04694797275607887
1889,Growth,0.02003842334719396,-0.029642307387274303,unskilled,1976-11-01,1997-01-01,243,1.3327449909935183,0.02899039765516903,-0.09447862184154654,0.019014162804295864
1890,Growth,0.011326137302805132,-0.03495353506981743,unskilled,1976-06-01,2000-10-01,293,0.7882110854994899,0.31088305267435346,-0.20418784461527995,0.0583792048535102
1891,Aggressive Growth,0.01302555963281592,0.0,zero_alpha,1976-05-01,2005-02-01,346,0.9402949877675714,0.2943945686735488,0.12717947196868065,-0.07868827014749376
1892,Growth,0.024200761130716238,-0.03090308749318072,unskilled,1975-02-01,2005-01-01,360,1.0020032234038418,0.08342758991821059,-0.14724939360389006,0.13474675566572306
1893,Growth,0.016469138415555855,0.0,zero_alpha,1976-04-01,1999-03-01,276,0.9901426263546671,-0.24351654131517245,-0.12358962939955058,0.0861764613621693
1894,Growth,0.01517009954196289,0.0,zero_alpha,1978-09-01,2004-11-01,315,0.9215384443990401,0.2840945463448631,-0.11764831190771961,-0.043070531206403584
1895,Growth,0.024736993844041953,0.0,zero_alpha,1988-09-01,2006-05-01,213,0.9222859444210537,-0.02183179836034413,-0.20698870316970225,0.15531002285637174
1896,Growth,0.009591152637921114,0.0,zero_alpha,1979-02-01,2003-12-01,299,0.9147602200568067,0.22358526884257726,-0.3602166665089446,0.02284846525180809
1897,Growth,0.012958738201176396,0.0,zero_alpha,1977-09-01,1991-04-01,164,0.7826099212112941,0.20778930791975925,-0.10258797343183872,-0.1255084957711563
1898,Growth,0.02019767123191578,0.0,zero_alpha,1982-10-01,2006-12-01,291,1.2725328821634092,-0.30223685676066625,0.16466706254245825,0.072740666813444
1899,Growth,0.01926201162572089,-0.03413626323168267,unskilled,1987-12-01,1995-02-01,87,0.9170013623429935,0.19027042110289336,0.02939596109304879,0.05554887550989894
1900,Growth & Income,0.024334012861517644,0.0,zero_alpha,1976-09-01,2006-05-01,357,1.0395396489234643,0.2986331313436139,0.30211505403762506,0.1640627219165937
1901,Growth,0.018086006816061685,0.0,zero_alpha,1979-01-01,1990-07-01,139,0.8998020713477591,0.32928810382762175,0.14019126099783674,0.14473204251122732
1902,Growth,0.01126189946497372,0.0,zero_alpha,1980-05-01,2003-01-01,273,0.8967854491466775,0.1993414377740782,0.09479296205480896,0.0036160504056857237
1903,Growth & Income,0.012953039341093497,-0.03224962955493126,unskilled,1977-01-01,1982-03-01,63,0.8816834505995524,-0.32429651098739753,0.366529804530543,-0.05081304046202957
1904,Growth,0.006794258480335798,-0.03374362536124219,unskilled,1989-05-01,1998-06-01,110,0.7175231318016124,0.4892702655466593,-0.02942911900064226,0.020261562508669888
1905,Aggressive Growth,0.023474405166441597,-0.029514196279731182,unskilled,1975-02-01,2006-09-01,380,0.9259068289818846,0.2727556668856451,0.0026151347009904582,0.07449633195029842
1906,Growth,0.007573360454923848,0.0,zero_alpha,1979-03-01,2006-08-01,330,0.8889488518520854,-0.13082983234261933,-0.01229288433202754,0.09256315666475738
1907,Aggressive Growth,0.015914074481528952,0.0,zero_alpha,1976-02-01,1987-01-01,132,1.1257286763777166,-0.026940760039568357,0.29875734623670996,0.06521183122041768
1908,Growth & Income,0.01302790249234936,0.0,zero_alpha,1990-05-01,1998-10-01,102,0.7704949823623226,0.2278060523236302,-0.009496936708181811,0.006385708479234628
1909,Growth,0.007684472260654749,-0.03043995264224378,unskilled,1975-09-01,2002-08-01,324,0.8634279233667717,0.33994604832456393,-0.13965547481542087,0.16952255300348357
1910,Growth & Income,0.010859845072495962,-0.031237187439487658,unskilled,1975-03-01,2006-11-01,381,0.8152339299868876,0.04800928591307459,0.10753510759257036,-0.0811452841139915
1911,Growth,0.0176713803180825,0.0,zero_alpha,1986-02-01,1995-07-01,114,1.1663795591017712,0.37638135184476873,-0.17325196221140562,0.3919105178232234
1912,Growth,0.005625029822217316,0.0,zero_alpha,1983-11-01,2006-09-01,275,0.8195887332717993,-0.2781917072750444,0.09669430252278503,0.13446055702306386
1913,Growth,0.024319790667025856,0.0,zero_alpha,1987-08-01,2000-03-01,152,1.0343449767089206,-0.0906147527734468,0.072768186828367,-0.14912281047550155
1914,Growth,0.02318191235940101,0.0,zero_alpha,1977-08-01,2002-08-01,301,1.0955242210108969,-0.3460910024605206,-0.04788053356129919,0.04778439964046233
1915,Growth,0.00669202892653006,0.0,zero_alpha,1976-05-01,1992-07-01,195,0.9280815632876888,-0.05435128571742329,0.10316231441736534,0.1359025277048197
1916,Growth & Income,0.022367070967077803,0.0,zero_alpha,1989-02-01,1997-05-01,100,0.7434783498589297,0.5470192961360237,-0.30755798606167034,-0.03240536582795647
1917,Growth,0.011571424370964938,0.0,zero_alpha,1983-02-01,1996-10-01,165,0.7453769211854464,0.6844505586463506,0.02259242426499719,-0.20427160713650602
1918,Growth & Income,0.006350088970515484,0.0,zero_alpha,1975-08-01,1995-02-01,235,1.0789646097194119,0.22864761705761066,-0.1025530769333464,-0.13585959123983432
1919,Growth,0.011122256685837913,0.0,zero_alpha,1978-03-01,2004-09-01,319,0.7609108971800214,0.01039269818286137,0.5624527154569042,0.1013139416518327
1920,Growth,0.0211777498843457,0.0,zero_alpha,1980-07-01,1985-12-01,66,1.0088039916589868,0.11459002478726416,0.021165013928041557,-0.24319247088525572
1921,Growth,0.01831662904335845,-0.026363793965159834,unskilled,1975-04-01,2006-02-01,371,0.9671523664730894,0.2883349727082556,-0.12927840995668743,-0.19740168577690334
1922,Growth,0.009771192013407775,-0.036329155578466214,unskilled,1975-02-01,1997-08-01,271,1.006569872646654,-0.2207452129097706,-0.2856603472106164,0.10052521204008891
1923,Growth,0.019383529531404837,0.0,zero_alpha,1976-04-01,2004-11-01,344,1.020737721176883,0.02687520600469881,0.2510812393588532,-0.013382382527024433
1924,Growth & Income,0.019156422290210782,0.0,zero_alpha,1975-06-01,2005-07-01,362,0.8099493823373147,0.5287232686125622,-0.08000654390475556,-0.08436705844071954
1925,Growth & Income,0.019857227270138878,0.0,zero_alpha,1976-08-01,1985-08-01,109,0.8036707731477888,-0.09142751733209062,-0.16827041341508386,-0.05420982209837999
1926,Growth,0.015813133353274795,0.0,zero_alpha,1985-09-01,1993-02-01,90,1.0572390701150602,-0.017256224815385718,0.05725984280181192,-0.20062207192664794
1927,Growth,0.02137891304241406,0.0,zero_alpha,1976-05-01,2002-04-01,312,0.8555983084153405,0.17329841399536014,0.11994376628113072,0.0926680145682418
1928,Growth,0.017827244359138267,0.0,zero_alpha,1977-12-01,1987-12-01,121,0.5374777261992276,0.2407855648761773,0.1167905866419058,-0.10098153325261681
1929,Growth,0.0075079841948878494,0.0,zero_alpha,1985-10-01,1994-09-01,108,1.0473132946825796,0.01374898845013195,-0.006049915388127678,-0.060362827687580625
1930,Aggressive Growth,0.0212051197551067,0.0,zero_alpha,1975-11-01,1993-06-01,212,0.7945608067896848,0.18924109581298887,0.021838027377343992,0.07201777048807669
1931,Growth,0.011475362100889331,0.0,zero_alpha,1977-05-01,2006-12-01,356,1.020070381685788,0.32198488343485987,0.03640741513614055,-0.018494130318132466
1932,Growth,0.01910069436394587,0.0,zero_alpha,1977-08-01,2004-01-01,318,1.1589232773975453,0.6603629559409119,0.05727925312577468,-0.08569799644515042
1933,Growth,0.018502634121836115,0.0,zero_alpha,1988-01-01,2006-12-01,228,0.9525143685892921,0.1384389051413048,0.07497703918029648,-0.2784157637085893
1934,Growth & Income,0.0117182504207342,-0.028247744020967712,unskilled,1994-03-01,2004-05-01,123,1.0993648747495297,0.1596756711648593,0.2088905502611092,0.07511387688017221
1935,Aggressive Growth,0.008233673169773643,-0.03477663609409508,unskilled,1992-08-01,2006-08-01,169,0.9730696520804303,0.5518630864948777,0.0012829724051700592,0.03184894514126026
1936,Growth & Income,0.018899161758807154,-0.03183608953561869,unskilled,1979-08-01,2003-02-01,283,1.188114399221172,0.03270853542547619,-0.1733606531660724,-0.05760811865250598
1937,Growth,0.021980467061588203,0.0,zero_alpha,1984-08-01,1993-10-01,111,0.7906839336864341,-0.1610882581905452,-0.03885834062080687,-0.135609865820027
1938,Growth,0.021764626338690703,0.0,zero_alpha,1984-04-01,2003-05-01,230,0.9487677529375265,0.23256224391474062,0.14075616374699937,0.021914371798028718
1939,Growth,0.01753009683732732,0.0,zero_alpha,1977-02-01,1982-04-01,63,1.0509742407562201,0.4390437562719788,-0.3673055916769692,0.09207076407886527
1940,Growth & Income,0.009548145394695695,-0.03414163911081553,unskilled,1990-05-01,2004-01-01,165,0.9214382364484931,0.2602617837999214,-0.36615043907439226,0.03466383219864559
1941,Growth,0.011324199346059024,0.0,zero_alpha,1981-08-01,1993-03-01,140,1.1228328494979003,0.14574608561318858,0.1736552242784649,0.26570982807382293
1942,Aggressive Growth,0.02009255361878753,0.0,zero_alpha,1975-01-01,1998-05-01,281,0.8851940690733828,-0.1920983432837097,0.2940245633702656,0.12571617539075428
1943,Growth,0.013217078594138558,-0.03560779016771424,unskilled,1975-07-01,2005-03-01,357,1.2604056727443331,0.15540768868290672,-0.26304000700389474,0.003907536548893788
1944,Growth,0.01964994836936361,0.0,zero_alpha,1980-08-01,1989-06-01,107,1.2683296256408367,0.47828873157908414,0.010091854166579007,0.13074181341448457
1945,Growth,0.011188999851862513,0.0,zero_alpha,1975-01-01,2001-07-01,319,0.992310799434095,-0.13852927038480536,-0.08990902258340301,0.027299341758661777
1946,Growth,0.005126364930734639,0.0,zero_alpha,1981-03-01,2003-11-01,273,1.0328901770531924,0.10881320654918217,-0.062166022448324774,0.02677891317839811
1947,Growth & Income,0.017069801293126487,0.0,zero_alpha,1975-01-01,2006-03-01,375,1.1287507153436955,0.07312881696040982,0.051106201751283116,0.21445456959665332
1948,Growth & Income,0.017018327102108013,0.0,zero_alpha,1977-01-01,2006-08-01,356,0.771920390154895,-0.004426142659436305,-0.26857404580214983,-0.11470868172107783
